,LOCALIZED,ISSN,ISSN.1,ISSN.2,ISBN,ISBN.1,ISBN.2,OTHER_SYSTEM_NUMBER,OTHER_SYSTEM_NUMBER.1,OTHER_SYSTEM_NUMBER.2,PORTFOLIO_PID,MMS,TITLE,FROM_YEAR,TO_YEAR,FROM_MONTH,TO_MONTH,FROM_DAY,TO_DAY,FROM_VOLUME,TO_VOLUME,FROM_ISSUE,TO_ISSUE,PUBLICATION_DATE_OPERATOR,PUBLICATION_DATE_YEAR,PUBLICATION_DATE_MONTH,GLOBAL_FROM_YEAR,GLOBAL_TO_YEAR,GLOBAL_FROM_MONTH,GLOBAL_TO_MONTH,GLOBAL_FROM_DAY,GLOBAL_TO_DAY,GLOBAL_FROM_VOLUME,GLOBAL_TO_VOLUME,GLOBAL_FROM_ISSUE,GLOBAL_TO_ISSUE,GLOBAL_PUBLICATION_DATE_OPERATOR,GLOBAL_PUBLICATION_DATE_YEAR,GLOBAL_PUBLICATION_DATE_MONTH,ACCESS_TYPE,PERPETUAL_FROM_YEAR,PERPETUAL_TO_YEAR,PERPETUAL_FROM_MONTH,PERPETUAL_TO_MONTH,PERPETUAL_FROM_DAY,PERPETUAL_TO_DAY,PERPETUAL_FROM_VOLUME,PERPETUAL_TO_VOLUME,PERPETUAL_FROM_ISSUE,PERPETUAL_TO_ISSUE,PERPETUAL_PUBLICATION_DATE_OPERATOR,PERPETUAL_PUBLICATION_DATE_YEAR,PERPETUAL_PUBLICATION_DATE_MONTH,AVAILABILITY,PUBLISHER,PLACE_OF_PUBLICATION,DATE_OF_PUBLICATION,URL,PARSER_PARAMETERS,PROXY_ENABLE,PROXY_SELECTED,PROXY_LEVEL,AUTHOR,ELECTRONIC_MATERIAL_TYPE,OWNERSHIP,GROUP_NAME,GROUP_FROM_YEAR,GROUP_TO_YEAR,GROUP_FROM_MONTH,GROUP_TO_MONTH,GROUP_FROM_DAY,GROUP_TO_DAY,GROUP_FROM_VOLUME,GROUP_TO_VOLUME,GROUP_FROM_ISSUE,GROUP_TO_ISSUE,GROUP_PUBLICATION_DATE_OPERATOR,GROUP_PUBLICATION_DATE_YEAR,GROUP_PUBLICATION_DATE_MONTH,GROUP_PROXY_ENABLE,GROUP_PROXY_SELECTED,GROUP_AUTHENTICATION_NOTES,GROUP_PUBLIC_NOTES,AUTHENTICATION_NOTES,PUBLIC_NOTES,INTERNAL_DESCRIPTION,COVERAGE_STATEMENT,ACTIVATION_DATE,EXPECTED_ACTIVATION_DATE,LICENSE,LICENSE_NAME,COLLECTION_LICENSE,COLLECTION_LICENSE_NAME,PDA,EBA,PO_LINE,LANGUAGE,COUNTER_PLATFORM,NOTES,MarkBuy
1855,N,,,,9780444641069,0444641068,9780444641069,(OCoLC)on1105987521,(OCoLC)1105987521,(OCoLC)1235824603,53443049330002917,991023705161702917,"Microclimate for cultural heritage : measurement risk assessment, conservation, restoration, and maintenance of indoor and outdoor monuments / Dario Camuffo.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,","Amsterdam, Netherlands :",2019.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780444641069,,False,,,"Camuffo, Dario, author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1856,N,,,,9780128037225,0128037229,012803744X,(OCoLC)on1261380229,(OCoLC)1261380229,,53443049360002917,991023705162502917,"Surface production operations. Volume 5, Pressure vessels, heat exchangers, and aboveground storage tanks : design, construction, inspection, and testing / Maurice Stewart.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Gulf Professional Publishing,","Cambridge, MA :",2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128037225,,False,,,"Stewart, Maurice.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1857,N,,,,0128234830,9780128234839,9780128236420,(OCoLC)on1267585441,(OCoLC)1267585441,(OCoLC)1287867279,53443049390002917,991023705157602917,"Degradation, mitigation and forecasting approaches in thin film photovoltaics [electronic resource] / Dipankar Deb and Kshitij Bhargava.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,",London :,2022.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128234839,,False,,,"Deb, Dipankar.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1858,N,,,,9780323905107,0323905102,0323910459,(OCoLC)on1265085489,(OCoLC)1265085489,(OCoLC)1287870381,53443049420002917,991023705159102917,"Asphaltene deposition control by chemical inhibitors : theoretical and practical prospects / Ali Ghamartale, Shokufe Afzali, Nima Rezaei, Sohrab Zendehboudi.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Gulf Professional Publishing,","Cambridge, MA :",2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780323905107,,False,,,"Ghamartale, Ali.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1859,N,,,,9780323857345,0323857345,9780323914895,(OCoLC)on1258637886,(OCoLC)1258637886,(OCoLC)1287870426,53443049450002917,991023705168302917,"Nuclear decommissioning case studies. Volume two, Policies, strategies, planning and knowledge management / Michele Laraia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,",[Place of publication not identified] :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780323857345,,False,,,"Laraia, M.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1860,N,,,,9780323899598,0323899595,9780323903813,(OCoLC)on1265523066,(OCoLC)1265523066,,53443049480002917,991023705158802917,Process chemistry of coal utilization : chemistry toolkit for furnaces and gasifiers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing UK,",Duxford :,2022.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780323899598,,False,,,"Niksa, Stephen.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1861,N,,,,9780081024720,008102472X,0081024738,(OCoLC)on1281137713,(OCoLC)1281137713,(OCoLC)1280597881,53443049510002917,991023705551802917,"Fundamental issues critical to the success of nuclear projects [electronic resource] / edited by Jas Devgun, Joseph Boucau.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing,",Cambridge :,[2022],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780081024720,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1862,N,,,,9780323857956,0323899986,9780323899987,(OCoLC)on1259505331,(OCoLC)1259505331,(OCoLC)1257577216,53443049540002917,991023705166802917,Offshore projects and engineering management / Mohamed A. El-Reedy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Gulf Professional Publishing,","Cambridge, MA :",2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780323857956,,False,,,"El-Reedy, Mohamed A. author. (Mohamed Abdallah),",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1863,N,,,,0323910939,9780323910934,9780323919517,(OCoLC)on1266643270,(OCoLC)1266643270,(OCoLC)1287872949,53443049570002917,991023705158402917,Recent advances in renewable energy technologies. Volume 1 / edited by Mejdi Jeguirim.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,",[Place of publication not identified] :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780323910934,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1864,N,,,,9780323998499,032399850X,9780323998505,(OCoLC)on1273731473,(OCoLC)1273731473,(OCoLC)1287878892,53443049600002917,991023705154202917,Theory and technology of multiscale dispersed particle gel for in-depth profile control / Caili Dai [and five others].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",Amsterdam :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780323998499,,False,,,"Dai, Caili, author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1865,N,,,,9780323854771,032385477X,9780323900126,(OCoLC)on1265084089,(OCoLC)1265084089,(OCoLC)1265464197,53443049630002917,991023705159902917,Innovative energy conversion from biomass waste [electronic resource] / Arif Darmawan and Muhammad Aziz.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",Amsterdam :,c2022.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780323854771,,False,,,"Darmawan, Arif.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1866,N,,,,9780128235331,0128235330,9780128236277,(OCoLC)on1258902466,(OCoLC)1258902466,(OCoLC)1256264793,53443049660002917,991023705167502917,"Risk Management in the Oil and Gas Industry : Offshore and Onshore Concepts and Case Studies / Gerardo Portela Da Ponte, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Gulf Professional Publishing,",San Diego :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128235331,,False,,,"Ponte, Gerardo Portela Da.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1867,N,,,,0323852505,9780323853705,0323853706,(OCoLC)on1276860616,(OCoLC)1276860616,(OCoLC)1277010249,53443049690002917,991023705153802917,Carbon capture and storage in international energy policy and law [electronic resource] / edited by Hirdan Katarina de Medeiros Costa and Carolina Arlota.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",San Diego :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780323852500,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1868,N,,,,9780128210642,0128210648,9780128210659,(OCoLC)on1281242068,(OCoLC)1281242068,(OCoLC)1281582628,53443049720002917,991023705550802917,"Building integrated photovoltaic thermal systems [electronic resource] : fundamentals, designs and applications / Huiming Yin, Mehdi Zadshir and Frank Pao.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,",London :,[2022],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128210642,,False,,,"Yin, Huiming.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1869,N,,,,9780128233061,0128233060,0128234202,(OCoLC)on1267299289,(OCoLC)1267299289,(OCoLC)1287869950,53443049750002917,991023705157902917,"Hydrocarbon biorefinery [electronic resource] : sustainable processing of biomass for hydrocarbon biofuels / edited by Sunil Kumar Maity, Kalyan Gayen, Tridib Kumar Bhowmick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,","Amsterdam, Netherlands :",2022.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128233061,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1870,N,,,,0323852696,9780323852692,9780323852708,(OCoLC)on1277280759,(OCoLC)1277280759,(OCoLC)1280103357,53443049780002917,991023705153502917,"Biofuels and bioenergy [electronic resource] : opportunities and challenges / edited by Baskar Gurunathan, Renganathan Sahadevan and Zainul Akmar Zakaria.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",Amsterdam :,[2022],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780323852692,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,Y
1871,N,,,,0128222425,9780128222423,9780128222430,(OCoLC)on1263277144,(OCoLC)1263277144,(OCoLC)1287870292,53443049810002917,991023705161102917,Assisted history matching for unconventional reservoirs / Sutthaporn Tripoppoom [and more].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Gulf Professional Publishing,","Cambridge, MA :",2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128222423,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1872,N,,,,0128223049,9780128223048,9780128223055,(OCoLC)on1262726762,(OCoLC)1262726762,(OCoLC)1287881394,53443049840002917,991023705161902917,Severe accidents in nuclear reactors : corium retention technologies and insights / Arun Nayak and Parimal Kulkarni.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing,",Duxford :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128223048,,False,,,"Nayak, Arun K. (Engineer)",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1873,N,,,,0323854656,9780323854658,0323854664,(OCoLC)on1282597802,(OCoLC)1282597802,(OCoLC)1283141767,53443049870002917,991023705550602917,Sustainable geoscience for natural gas sub-surface systems / edited by David A. Wood and Jianchao Cai.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Gulf Professional Publishing,","Cambridge, MA :",[2022],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780323854658,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1874,N,,,,9780128214398,0128214392,0128214554,(OCoLC)on1260291442,(OCoLC)1260291442,(OCoLC)1287878290,53443049900002917,991023705164102917,"Multifrequency electromagnetic data interpretation for subsurface characterization / Siddharth Misra, Yifu Han, Yuteng Jin, Pratiksha Tathed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",Amsterdam :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128214398,,False,,,"Misra, Siddharth, author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1875,N,,,,9780128146453,9780128146460,012814646X,(OCoLC)on1127187235,(OCoLC)1127187235,,53443049930002917,991023705329802917,"Energy for Sustainable Development : Demand, Supply, Conversion and Management / edited by Md. Hasanuzzaman, Nasrudin Abd Rahim.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,",San Diego :,"2019, ©2020.",http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128146453,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1876,N,,,,9780081010945,0128097477,9780128097472,(OCoLC)on1117342521,(OCoLC)1117342521,,53443049960002917,991023705337702917,"Non-destructive testing and condition monitoring techniques for renewable energy industrial assets / edited by Mayorkinos Papaelias, Fausto Pedro Garcia, Alexander Karyotakis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Butterworth-Heinemann, an imprint of Elsevier,","Kidlington, Oxford :",2020.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780081010945,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1877,N,,,,,,,(OCoLC)on1129385226,(OCoLC)1129385226,,53443049990002917,991023705325702917,Handbook of industrial hydrocarbon processes / James G. Speight.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Gulf Professional Publishing, an imprint of Elsevier,","Cambridge, MA :",[2020],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128099230,,False,,,"Speight, James G., author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1878,N,,,,0128191686,9780128191682,9780128191699,(OCoLC)on1126284557,(OCoLC)1126284557,(OCoLC)1155310712,53443050020002917,991023705331902917,Entropy analysis in thermal engineering systems / Yousef Haseli.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,","London, United Kingdom :",[2020],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128191682,,False,,,"Haseli, Yousef, author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1879,N,,,,9780128200407,0128200405,0128204095,(OCoLC)on1127938957,(OCoLC)1127938957,,53443050050002917,991023705328102917,An operations guide to safety and environmental management systems (SEMS) : making sense of BSEE SEMS regulations / Mick Will.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Gulf Professional Publishing,",Cambridge :,©2020.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128200407,,False,,,"Will, Mick.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1880,N,,,,9780081028841,0081028849,0081028857,(OCoLC)on1125079318,(OCoLC)1125079318,(OCoLC)1127653454,53443050080002917,991023705333102917,Electric drives and electromechanical systems : applications and control / Richard Crowder.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Butterworth-Heinemann,","Kidlington, Oxford ; Cambridge, MA :",[2020],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780081028841,,False,,,"Crowder, Richard M., author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1881,N,,,,9780128134191,0128134208,9780128134207,(OCoLC)on1124925201,(OCoLC)1124925201,,53443050110002917,991023705334002917,"Municipal solid waste energy conversion in Developing Countries : technologies, best practices, challenges and policy / edited by Suani Teixeira Coelho [and six others].",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,","Amsterdam, Netherlands :",[2020],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128134191,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1882,N,,,,9780128181126,0128181125,,(OCoLC)on1114308754,(OCoLC)1114308754,,53443050140002917,991023705339002917,Synthetic aperture radar imaging mechanism for oil spills / Maged Marghany.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Gulf Professional Publishing, an imprint of Elsevier,","Cambridge, MA :",[2020],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128181119,,False,,,"Marghany, Maged, author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1883,N,,,,9780128150696,0128150696,9780128150702,(OCoLC)on1128828210,(OCoLC)1128828210,(OCoLC)1133653605,53443050170002917,991023705326702917,Modelling of nuclear reactor multi-physics : from local balance equations to macroscopic models in neutronics and thermal-hydraulics / Christophe Demazière.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,","London ; Cambridge, MA :",[2020],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128150696,,False,,,"Demazière, Christophe, author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1884,N,,,,9780128132319,9780128132326,0128132329,(OCoLC)on1112700443,(OCoLC)1112700443,,53443050200002917,991023705341102917,"Mathematical models and algorithms for power system optimization : modelling technology for practical engineering problems / Mingtian Fan, Zuping Zhang, Chengmin Wang.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,","London ; San Diego, CA :",[2019],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128132319,,False,,,"Fan, Mingtian, author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1885,N,,,,9780128197103,9780128197110,0128197110,(OCoLC)on1112481703,(OCoLC)1112481703,(OCoLC)1125338122,53443050230002917,991023705341402917,"From smart grid to internet of energy / Ersan Kabalci, Yasin Kabalci.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press, an imprint of Elsevier,","London, United Kingdom :",2019.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128197103,,False,,,"Kabalci, Ersan, author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1886,N,,,,9780128183267,0128183268,0128183276,(OCoLC)on1128796833,(OCoLC)1128796833,,53443050260002917,991023705327202917,Nuclear safety / Gianni Petrangeli.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Butterworth-Heinemann,",Oxford :,©2020.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128183267,,False,,,"Petrangeli, Gianni, author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1887,N,,,,9780128173640,0128173645,0128173653,(OCoLC)on1128029150,(OCoLC)1128029150,,53443050290002917,991023705327802917,"Simulation of power electronics converters using PLECS / Farzin Asadi, Kei Eguchi.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,",[Place of publication not identified] :,2020.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128173640,,False,,,"Asadi, Farzin.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1888,N,,,,9780128206232,0128206233,9780128206232,(OCoLC)on1127092175,(OCoLC)1127092175,,53443050320002917,991023705330202917,"Analysis and design of energy geostructures : theoretical essentials and practical application / Lyesse Laloui, Alessandro F. Rotta Loria.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,",Amsterdam :,2019.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128206232,,False,,,"Laloui, Lyesse, author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1889,N,,,,9780128161852,0128165871,9780128165874,(OCoLC)on1126285736,(OCoLC)1126285736,,53443050350002917,991023705331002917,"Goal oriented methodology and applications in nuclear power plants : a modern systems reliability approach / Yi Xiao-Jian, Shi Jian and Mu Hui-Na.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,","London ; San Diego, CA :",c[2020],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128161852,,False,,,"Xiao-Jian, Yi.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1890,N,,,,9780128182642,0128182652,9780128182659,(OCoLC)on1112369313,(OCoLC)1112369313,,53443050380002917,991023705342302917,"Well productivity handbook : vertical, fractured, horizontal, multilateral, multi-fractured, and radial-fractured wells / Boyun Guo.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Gulf Professional Publishing,",Amsterdam :,2019.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128182642,,False,,,"Guo, Boyun, author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1891,N,,,,012813738X,0128137398,9780128137390,(OCoLC)on1124925567,(OCoLC)1124925567,,53443050410002917,991023705333502917,Nuclear waste management strategies : an international perspective / Mark C. Sanders and Charlotta E. Sanders.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press is an imprint of Elsevier,","London, United Kingdom :",[2020],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128137383,,False,,,"Sanders, Mark C., author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1892,N,,,,9780128189962,0128189967,0128189975,(OCoLC)on1127672064,(OCoLC)1127672064,,53443050440002917,991023705329202917,"Refining biomass residues for sustainable energy and bioproducts : technology, advances, life cycle assessment and economics / edited by R. Praveen Kumar, Edgard Gnansounou, Jegannathan Kenthorai Raman, Gurunathan Baskar.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,",Amsterdam :,2020.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128189962,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1893,N,,,,9780128215005,0128215003,9780128215012,(OCoLC)on1129265487,(OCoLC)1129265487,(OCoLC)1202774826,53443050470002917,991023705326002917,"Production of clean hydrogen by electrochemical reforming of oxygenated organic compounds / Claude Lamy, Christophe Coutanceau, Steve Baranton.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,",[Place of publication not identified] :,2020.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128215005,,False,,,"Lamy, C. (Claude)",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1894,N,,,,0128187239,0128187247,9780128187241,(OCoLC)on1112702079,(OCoLC)1112702079,,53443050500002917,991023705340702917,Ship and mobile offshore unit automation : a practical guide / Henryk Pepliński.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Gulf Professional Publishing, an imprint of ElsevierGULF PROFESSIONAL,","Cambridge, MA :",2019.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128187234,,False,,,"Pepliński, Henryk, author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
1895,N,,,,9780128162125,0128162120,9780128165959,(OCoLC)on1127106843,(OCoLC)1127106843,(OCoLC)1253405173,53443050530002917,991023705329902917,"Simulation of battery systems : fundamentals and applications / Farschad Torabi, Pouria Ahmadi.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,",London :,2020.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128162125,,False,,,"Torabi, Farschad.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,Y
